id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
121,22.34,19.89,21.11,16.81,18.35,14.26,14.59,14.06,16.65,16.91,16.49,2.92,15.69,16.0,15.38,22.44,24.09,24.94,20.14,19.94,17.17,18.65,32.4,33.78,29.71,31.04,27.77,28.75,25.63,22.91,22.64,32.36,29.34,30.84,27.86,5.55,6.56,3.71,4.64,3.53,3.33,4.81,4.1,3.63,1.66,7.62,7.06,24.18,24.76,23.68,28.83,30.15,26.22,27.51,5.64,4.86,6.52,25.41,26.13,7.53,6.66,9.91,8.64,12.71,11.27,15.7,14.19,10.5,11.9,8.01,9.19,6.31,7.01,6.11,5.98,23.79,25.26,20.76,22.33,17.71,19.22,14.82,16.24,18.81,17.25,21.97,20.38,23.08,23.57,22.69,31.04,32.21,28.83,29.91,26.8,27.79,24.42,25.61,23.4,24.49,38.51,35.91,37.2,33.41,34.65,21.87,23.26,19.1,20.48,16.38,17.74,13.36,14.85,7.12,6.15,8.81,8.14,9.59,3.22,4.25,0.0,1.61,2.41,1.2,4.58,3.49,13.67,15.27,10.47,12.07,8.07,9.27,5.28,6.87,19.8,18.12,23.15,21.48,25.6,24.38,26.83,7.69,6.13,10.8,9.24,13.99,12.35,16.44,15.22,3.45,5.17,1.72,12.61,12.94,12.41,12.21,13.47,10.08,11.06,8.81,9.31,6.9,8.62,23.22,23.39
122,20.73,18.28,19.51,15.2,16.74,15.84,16.14,15.66,18.24,18.48,18.09,4.34,14.13,14.47,13.79,20.84,22.55,23.41,18.56,18.34,15.6,17.08,30.84,32.23,28.12,29.47,26.19,27.18,24.04,21.33,21.04,30.85,27.81,29.32,26.31,4.37,5.23,3.33,3.71,4.34,3.69,6.07,5.2,2.32,2.31,6.21,5.51,22.68,23.3,22.15,27.35,28.69,24.71,26.02,7.0,6.4,7.73,23.99,24.76,8.6,7.49,11.22,9.86,14.14,12.66,17.2,15.66,9.21,10.53,7.03,8.02,5.97,6.31,6.62,6.09,25.29,26.78,22.24,23.82,19.13,20.67,16.16,17.63,20.33,18.76,23.52,21.92,24.53,25.12,24.16,29.43,30.6,27.22,28.3,25.22,26.19,22.86,24.03,21.79,22.89,36.92,34.31,35.61,31.81,33.05,20.32,21.71,17.58,18.94,14.89,16.22,11.93,13.39,5.57,4.57,7.24,6.63,7.99,1.61,2.64,1.61,0.0,4.02,2.81,6.19,5.1,12.06,13.66,8.86,10.46,6.46,7.66,3.67,5.26,21.41,19.73,24.76,23.08,27.21,25.99,28.43,9.3,7.74,12.41,10.85,15.6,13.96,18.05,16.83,3.82,5.44,2.37,14.19,14.48,14.02,13.39,14.74,11.0,12.14,9.27,10.03,7.1,8.79,24.82,24.98
123,24.75,22.3,23.52,19.22,20.76,11.91,12.29,11.67,14.28,14.58,14.09,1.66,18.05,18.31,17.78,24.85,26.41,27.24,22.52,22.34,19.53,21.02,34.74,36.11,32.08,33.4,30.13,31.1,28.02,25.28,25.02,34.63,31.65,33.13,30.19,7.62,8.72,5.23,6.55,3.55,4.12,3.49,3.33,5.88,2.94,9.84,9.42,26.44,26.97,25.98,31.07,32.38,28.5,29.77,3.96,2.72,5.14,27.57,28.23,6.38,6.02,8.13,7.12,10.65,9.33,13.52,12.06,12.57,14.04,9.79,11.14,7.45,8.54,6.1,6.61,21.56,23.01,18.6,20.13,15.65,17.1,12.94,14.26,16.55,15.02,19.67,18.1,20.96,21.25,20.53,33.45,34.62,31.23,32.32,29.18,30.18,26.78,27.97,25.8,26.89,40.89,38.3,39.58,35.82,37.05,24.2,25.6,21.41,22.8,18.65,20.03,15.55,17.09,9.47,8.54,11.18,10.45,11.99,5.62,6.66,2.41,4.02,0.0,1.2,2.17,1.08,16.08,17.68,12.88,14.48,10.48,11.68,7.69,9.28,17.39,15.71,20.74,19.07,23.19,21.97,24.42,5.28,3.72,8.39,6.83,11.58,9.94,14.03,12.81,4.18,5.68,2.95,10.27,10.68,10.02,10.64,11.72,9.07,9.74,8.64,8.69,7.28,8.93,20.81,21.0
124,23.54,21.09,22.32,18.01,19.55,13.08,13.43,12.86,15.46,15.75,15.29,2.05,16.87,17.15,16.58,23.65,25.25,26.08,21.33,21.14,18.35,19.84,33.57,34.95,30.89,32.22,28.95,29.92,26.83,24.09,23.83,33.49,30.49,31.98,29.02,6.56,7.62,4.37,5.55,3.33,3.55,4.03,3.53,4.73,2.06,8.72,8.24,25.3,25.86,24.83,29.94,31.26,27.35,28.64,4.72,3.75,5.74,26.48,27.18,6.88,6.23,8.98,7.83,11.66,10.28,14.6,13.11,11.52,12.96,8.86,10.14,6.8,7.72,5.98,6.19,22.67,24.13,19.67,21.22,16.67,18.15,13.86,15.23,17.67,16.13,20.82,19.24,22.01,22.41,21.6,32.25,33.41,30.03,31.11,27.99,28.98,25.6,26.79,24.6,25.69,39.7,37.11,38.39,34.62,35.85,23.03,24.43,20.25,21.64,17.51,18.88,14.45,15.97,8.29,7.35,9.99,9.29,10.79,4.42,5.45,1.2,2.81,1.2,0.0,3.37,2.29,14.87,16.47,11.68,13.27,9.28,10.48,6.48,8.08,18.59,16.92,21.95,20.27,24.4,23.17,25.62,6.48,4.93,9.59,8.04,12.79,11.15,15.24,14.01,3.64,5.3,2.09,11.44,11.8,11.22,11.39,12.57,9.51,10.35,8.64,8.93,6.99,8.69,22.02,22.2
125,26.92,24.47,25.69,21.39,22.93,9.81,10.27,9.51,12.15,12.52,11.93,2.74,20.18,20.42,19.94,27.01,28.51,29.32,24.66,24.51,21.67,23.16,36.86,38.22,34.22,35.53,32.27,33.23,30.18,27.42,27.18,36.69,33.74,35.21,32.3,9.62,10.75,7.04,8.49,4.75,5.68,3.51,3.98,7.98,4.88,11.91,11.56,28.49,28.99,28.07,33.11,34.4,30.57,31.83,3.33,1.66,4.67,29.55,30.17,6.01,6.23,6.87,6.24,8.96,7.81,11.62,10.24,14.52,16.04,11.59,13.03,8.93,10.21,6.86,7.79,19.59,21.02,16.71,18.19,13.89,15.27,11.41,12.6,14.56,13.07,17.63,16.08,19.11,19.19,18.63,35.62,36.79,33.39,34.49,31.33,32.34,28.91,30.11,27.97,29.05,43.03,40.46,41.73,37.98,39.21,26.31,27.72,23.51,24.91,20.72,22.11,17.58,19.15,11.61,10.7,13.33,12.57,14.16,7.79,8.82,4.58,6.19,2.17,3.37,0.0,1.08,18.25,19.84,15.05,16.65,12.65,13.85,9.85,11.45,15.22,13.54,18.57,16.9,21.02,19.8,22.25,3.11,1.56,6.22,4.66,9.41,7.78,11.87,10.64,5.7,6.87,4.87,8.19,8.7,7.88,9.53,10.38,8.65,8.94,9.06,8.69,8.24,9.72,18.65,18.86
126,25.83,23.38,24.61,20.3,21.84,10.85,11.28,10.59,13.21,13.55,13.01,1.99,19.11,19.36,18.86,25.93,27.46,28.28,23.59,23.43,20.6,22.09,35.8,37.16,33.15,34.46,31.2,32.16,29.1,26.35,26.1,35.66,32.69,34.17,31.24,8.61,9.73,6.11,7.51,4.05,4.84,3.33,3.51,6.92,3.88,10.87,10.49,27.46,27.97,27.02,32.09,33.39,29.53,30.8,3.49,1.98,4.79,28.55,29.2,6.11,6.03,7.45,6.61,9.78,8.54,12.56,11.13,13.54,15.04,10.67,12.08,8.15,9.35,6.4,7.14,20.57,22.01,17.64,19.15,14.76,16.18,12.15,13.41,15.55,14.04,18.65,17.09,20.03,20.22,19.57,34.53,35.7,32.31,33.4,30.25,31.26,27.84,29.04,26.88,27.97,41.96,39.38,40.66,36.9,38.13,25.25,26.66,22.46,23.85,19.68,21.07,16.57,18.12,10.54,9.62,12.25,11.51,13.08,6.71,7.74,3.49,5.1,1.08,2.29,1.08,0.0,17.16,18.76,13.96,15.56,11.57,12.77,8.77,10.37,16.3,14.63,19.66,17.98,22.11,20.88,23.33,4.19,2.64,7.3,5.75,10.5,8.86,12.95,11.72,4.88,6.21,3.88,9.23,9.68,8.95,10.04,11.02,8.79,9.28,8.79,8.62,7.7,9.27,19.73,19.93
127,8.67,6.22,7.45,3.14,4.68,27.8,27.96,27.69,30.21,30.35,30.13,16.15,3.83,4.9,2.37,8.85,11.58,12.63,7.08,6.44,4.68,5.8,19.36,20.88,16.41,17.87,14.58,15.68,12.21,9.82,9.25,20.04,16.75,18.39,15.11,9.79,8.67,12.48,10.93,15.21,14.04,17.45,16.39,10.57,13.75,7.56,6.99,12.42,13.51,11.43,16.97,18.42,14.07,15.52,18.52,18.31,18.79,14.66,15.87,19.16,17.59,22.34,20.74,25.55,23.94,28.78,27.16,7.68,6.71,10.16,8.85,13.01,11.55,16.04,14.51,36.87,38.4,33.69,35.34,30.4,32.04,27.15,28.77,32.03,30.4,35.29,33.66,35.83,36.93,35.58,17.37,18.56,15.23,16.26,13.51,14.31,11.46,12.45,9.77,10.95,25.15,22.41,23.77,19.79,21.08,9.38,10.55,7.33,8.29,6.01,6.54,6.05,5.8,6.98,7.63,5.33,6.49,4.21,10.45,9.42,13.67,12.06,16.08,14.87,18.25,17.16,0.0,1.6,3.2,1.6,5.6,4.4,8.39,6.8,33.47,31.79,36.82,35.14,39.27,38.05,40.49,21.36,19.8,24.47,22.91,27.66,26.02,30.11,28.89,14.15,14.69,13.8,26.13,26.29,26.04,23.93,25.53,20.79,22.35,17.74,19.25,15.4,16.27,36.86,36.97
128,7.07,4.62,5.85,1.54,3.08,29.39,29.54,29.29,31.8,31.93,31.73,17.74,3.44,4.6,1.72,7.28,10.31,11.39,5.72,4.92,3.77,4.6,17.9,19.43,14.9,16.38,13.1,14.22,10.67,8.4,7.74,18.71,15.38,17.04,13.73,11.3,10.16,14.02,12.46,16.77,15.59,19.02,17.95,12.14,15.34,9.02,8.55,11.32,12.49,10.22,15.76,17.22,12.84,14.3,20.09,19.9,20.34,13.73,15.02,20.68,19.09,23.87,22.27,27.1,25.48,30.34,28.72,8.78,7.61,11.48,10.09,14.44,12.94,17.52,15.97,38.43,39.97,35.24,36.9,31.94,33.59,28.67,30.3,33.6,31.97,36.86,35.23,37.37,38.5,37.13,15.77,16.96,13.65,14.66,12.0,12.75,10.06,10.99,8.18,9.39,23.62,20.85,22.22,18.21,19.51,8.15,9.23,6.44,7.2,5.76,5.94,6.65,6.0,8.55,9.22,6.86,7.99,5.79,12.05,11.02,15.27,13.66,17.68,16.47,19.84,18.76,1.6,0.0,4.8,3.2,7.2,6.0,9.99,8.39,35.07,33.39,38.42,36.74,40.87,39.64,42.09,22.96,21.4,26.06,24.51,29.26,27.62,31.71,30.48,15.71,16.2,15.39,27.72,27.87,27.64,25.44,27.05,22.26,23.84,19.16,20.7,16.86,17.66,38.46,38.56
129,11.87,9.42,10.64,6.34,7.88,24.62,24.81,24.5,27.03,27.19,26.94,12.98,5.97,6.72,5.13,12.02,14.34,15.32,10.0,9.57,7.24,8.6,22.36,23.83,19.49,20.91,17.61,18.67,15.32,12.79,12.33,22.8,19.58,21.18,17.99,6.89,5.86,9.45,7.96,12.12,10.97,14.33,13.28,7.43,10.59,4.92,3.97,14.9,15.82,14.08,19.55,20.98,16.72,18.13,15.39,15.13,15.73,16.83,17.9,16.17,14.64,19.29,17.72,22.47,20.87,25.68,24.07,6.16,5.88,7.81,6.83,10.29,8.98,13.14,11.69,33.76,35.29,30.6,32.24,27.34,28.96,24.12,25.72,28.91,27.29,32.16,30.53,32.77,33.79,32.49,20.57,21.75,18.41,19.45,16.57,17.44,14.39,15.46,12.95,14.11,28.24,25.54,26.88,22.97,24.24,12.09,13.37,9.67,10.85,7.58,8.56,6.06,6.66,3.95,4.46,2.51,3.76,1.25,7.25,6.22,10.47,8.86,12.88,11.68,15.05,13.96,3.2,4.8,0.0,1.6,2.4,1.2,5.19,3.6,30.27,28.59,33.62,31.95,36.07,34.85,37.3,18.16,16.6,21.27,19.71,24.46,22.82,26.91,25.69,11.06,11.73,10.63,22.96,23.14,22.85,20.97,22.53,17.91,19.42,15.0,16.43,12.61,13.64,33.67,33.79
130,10.27,7.82,9.05,4.74,6.28,26.21,26.39,26.1,28.62,28.77,28.54,14.56,4.75,5.66,3.66,10.44,12.94,13.95,8.51,8.0,5.88,7.16,20.85,22.35,17.94,19.38,16.09,17.17,13.76,11.29,10.78,21.41,18.15,19.77,16.54,8.31,7.22,10.95,9.43,13.66,12.49,15.89,14.83,8.99,12.17,6.18,5.46,13.63,14.62,12.72,18.24,19.68,15.37,16.8,16.95,16.72,17.25,15.7,16.84,17.66,16.1,20.81,19.22,24.0,22.4,27.23,25.61,6.77,6.1,8.92,7.74,11.62,10.22,14.57,13.08,35.31,36.84,32.14,33.79,28.87,30.5,25.63,27.24,30.47,28.85,33.72,32.09,34.3,35.35,34.03,18.97,20.15,16.82,17.86,15.03,15.87,12.91,13.94,11.36,12.53,26.69,23.97,25.32,21.38,22.66,10.7,11.94,8.43,9.52,6.65,7.45,5.84,6.04,5.44,6.04,3.84,5.06,2.66,8.85,7.82,12.07,10.46,14.48,13.27,16.65,15.56,1.6,3.2,1.6,0.0,4.0,2.8,6.79,5.2,31.87,30.19,35.22,33.55,37.67,36.45,38.9,19.76,18.2,22.87,21.31,26.06,24.42,28.51,27.29,12.6,13.2,12.22,24.55,24.71,24.45,22.44,24.03,19.33,20.88,16.35,17.82,13.98,14.93,35.27,35.38
131,14.27,11.82,13.04,8.74,10.28,22.24,22.45,22.11,24.65,24.82,24.54,10.6,8.03,8.61,7.43,14.4,16.49,17.44,12.28,11.93,9.41,10.83,24.63,26.08,21.81,23.2,19.91,20.95,17.66,15.06,14.67,24.93,21.76,23.33,20.2,4.93,4.12,7.25,5.87,9.84,8.71,12.01,10.98,5.12,8.23,3.55,2.06,16.91,17.72,16.18,21.58,22.98,18.81,20.19,13.06,12.75,13.46,18.62,19.59,13.97,12.49,17.03,15.49,20.17,18.59,23.35,21.76,5.93,6.3,6.51,6.0,8.45,7.36,11.06,9.7,31.45,32.96,28.3,29.94,25.07,26.68,21.9,23.48,26.57,24.96,29.81,28.19,30.51,31.43,30.21,22.97,24.14,20.79,21.85,18.89,19.8,16.64,17.75,15.34,16.48,30.58,27.91,29.23,25.36,26.62,14.24,15.57,11.67,12.94,9.29,10.45,7.06,8.08,2.07,2.16,1.8,2.59,1.71,4.86,3.83,8.07,6.46,10.48,9.28,12.65,11.57,5.6,7.2,2.4,4.0,0.0,1.2,2.8,1.2,27.87,26.19,31.22,29.55,33.67,32.45,34.9,15.76,14.21,18.87,17.31,22.06,20.43,24.51,23.29,8.81,9.64,8.27,20.58,20.78,20.46,18.8,20.34,15.85,17.3,13.11,14.44,10.68,11.88,31.28,31.41
132,13.07,10.62,11.84,7.54,9.08,23.43,23.63,23.31,25.84,26.01,25.74,11.79,6.97,7.63,6.27,13.21,15.41,16.37,11.13,10.75,8.31,9.71,23.49,24.95,20.64,22.05,18.76,19.81,16.49,13.92,13.5,23.86,20.66,22.25,19.09,5.87,4.92,8.34,6.89,10.97,9.83,13.17,12.12,6.27,9.41,4.12,2.93,15.89,16.76,15.12,20.56,21.97,17.76,19.15,14.22,13.94,14.59,17.71,18.73,15.06,13.56,18.16,16.6,21.31,19.73,24.51,22.91,5.92,5.98,7.09,6.32,9.34,8.12,12.09,10.67,32.6,34.12,29.45,31.09,26.2,27.82,23.0,24.6,27.74,26.12,30.98,29.36,31.64,32.61,31.35,21.77,22.94,19.6,20.65,17.73,18.62,15.51,16.6,14.15,15.29,29.41,26.73,28.06,24.17,25.43,13.16,14.46,10.65,11.88,8.39,9.48,6.47,7.31,2.92,3.29,1.82,3.0,0.9,6.06,5.03,9.27,7.66,11.68,10.48,13.85,12.77,4.4,6.0,1.2,2.8,1.2,0.0,3.99,2.4,29.07,27.39,32.42,30.75,34.87,33.65,36.1,16.96,15.4,20.07,18.51,23.26,21.62,25.71,24.49,9.93,10.67,9.45,21.77,21.96,21.66,19.88,21.43,16.87,18.35,14.04,15.42,11.62,12.73,32.47,32.6
133,17.06,14.61,15.84,11.53,13.07,19.47,19.71,19.32,21.87,22.07,21.75,7.85,10.61,11.06,10.16,17.18,19.08,19.98,14.98,14.7,12.05,13.51,27.3,28.72,24.53,25.9,22.61,23.63,20.41,17.76,17.42,27.46,24.35,25.89,22.82,3.43,3.35,4.94,3.9,7.27,6.22,9.36,8.35,2.64,5.52,3.68,2.3,19.35,20.07,18.72,24.03,25.4,21.32,22.67,10.38,9.98,10.88,20.87,21.74,11.51,10.13,14.45,12.96,17.52,15.97,20.67,19.09,6.81,7.76,5.92,6.17,6.76,6.14,8.84,7.69,28.77,30.27,25.66,27.27,22.47,24.05,19.36,20.9,23.86,22.26,27.08,25.46,27.89,28.69,27.57,25.76,26.94,23.57,24.64,21.62,22.56,19.31,20.45,18.13,19.25,33.32,30.68,31.99,28.15,29.4,16.84,18.2,14.17,15.49,11.6,12.87,8.92,10.22,2.36,1.18,3.77,3.55,4.36,2.06,1.03,5.28,3.67,7.69,6.48,9.85,8.77,8.39,9.99,5.19,6.79,2.8,3.99,0.0,1.6,25.07,23.4,28.43,26.75,30.88,29.65,32.1,12.96,11.41,16.07,14.52,19.27,17.63,21.72,20.49,6.34,7.43,5.57,17.81,18.04,17.67,16.37,17.85,13.59,14.95,11.16,12.31,8.73,10.16,28.48,28.63
134,15.47,13.02,14.24,9.94,11.48,21.05,21.27,20.91,23.46,23.64,23.35,9.42,9.12,9.64,8.6,15.6,17.6,18.52,13.43,13.12,10.54,11.97,25.77,27.21,22.97,24.36,21.07,22.09,18.84,16.22,15.85,26.01,22.86,24.43,21.32,4.12,3.55,6.21,4.93,8.72,7.62,10.87,9.84,4.01,7.06,3.33,1.67,17.94,18.71,17.27,22.62,24.01,19.88,21.24,11.9,11.56,12.34,19.57,20.5,12.9,11.45,15.91,14.39,19.03,17.46,22.2,20.61,6.17,6.83,6.11,5.91,7.65,6.72,10.07,8.79,30.3,31.81,27.16,28.79,23.95,25.55,20.8,22.36,25.4,23.8,28.63,27.02,29.38,30.25,29.07,24.17,25.34,21.98,23.05,20.06,20.98,17.78,18.91,16.54,17.66,31.75,29.1,30.41,26.56,27.81,15.35,16.69,12.73,14.03,10.26,11.47,7.79,8.95,1.71,1.16,2.46,2.7,2.82,3.66,2.63,6.87,5.26,9.28,8.08,11.45,10.37,6.8,8.39,3.6,5.2,1.2,2.4,1.6,0.0,26.67,24.99,30.03,28.35,32.47,31.25,33.7,14.56,13.01,17.67,16.12,20.86,19.23,23.32,22.09,7.72,8.65,7.11,19.39,19.6,19.26,17.75,19.26,14.85,16.28,12.23,13.5,9.79,11.09,30.08,30.21
135,42.14,39.69,40.91,36.61,38.15,6.41,7.09,5.96,4.32,5.28,3.63,17.48,35.26,35.41,35.12,42.22,43.45,44.19,39.79,39.7,36.77,38.28,51.85,53.14,49.32,50.57,47.34,48.26,45.33,42.51,42.34,51.41,48.61,50.0,47.24,24.47,25.66,21.68,23.28,18.91,20.1,16.66,17.73,23.09,19.88,26.86,26.71,43.23,43.56,42.95,47.73,48.95,45.36,46.54,15.6,15.32,15.95,43.94,44.36,16.4,17.95,13.39,14.88,10.56,11.95,8.1,9.27,29.09,30.71,25.87,27.48,22.67,24.27,19.51,21.08,8.95,9.49,8.67,8.66,9.65,9.02,11.59,10.53,6.46,7.14,6.3,6.16,10.43,6.85,9.55,50.84,52.0,48.59,49.7,46.44,47.5,43.96,45.2,43.18,44.24,58.12,55.62,56.86,53.19,54.39,41.3,42.73,38.44,39.87,35.59,37.01,32.33,33.96,26.76,25.91,28.49,27.64,29.37,23.01,24.04,19.8,21.41,17.39,18.59,15.22,16.3,33.47,35.07,30.27,31.87,27.87,29.07,25.07,26.67,0.0,1.68,3.35,1.68,5.8,4.58,7.03,12.11,13.67,9.0,10.56,5.81,7.44,3.36,4.58,20.06,20.4,19.85,7.91,8.45,7.57,14.1,12.79,16.93,15.49,19.95,18.43,20.89,21.5,3.72,4.63
136,40.46,38.01,39.23,34.93,36.47,4.94,5.8,4.34,3.19,4.4,2.16,15.81,33.6,33.74,33.45,40.54,41.79,42.54,38.12,38.02,35.1,36.61,50.19,51.49,47.65,48.91,45.68,46.6,43.66,40.84,40.67,49.77,46.96,48.36,45.58,22.81,24.0,20.03,21.62,17.26,18.44,15.02,16.08,21.41,18.21,25.2,25.04,41.59,41.93,41.3,46.1,47.32,43.71,44.9,13.97,13.66,14.35,42.32,42.76,14.85,16.37,11.92,13.36,9.24,10.53,7.11,8.08,27.45,29.07,24.24,25.84,21.06,22.64,17.92,19.48,9.53,10.3,8.66,8.97,9.02,8.68,10.54,9.66,6.15,6.44,6.84,6.29,10.7,7.72,9.83,49.16,50.32,46.91,48.02,44.77,45.83,42.29,43.53,41.5,42.57,56.45,53.95,55.19,51.51,52.72,39.64,41.06,36.78,38.21,33.93,35.36,30.69,32.31,25.09,24.23,26.82,25.97,27.69,21.34,22.37,18.12,19.73,15.71,16.92,13.54,14.63,31.79,33.39,28.59,30.19,26.19,27.39,23.4,24.99,1.68,0.0,5.03,3.36,7.48,6.26,8.71,10.43,11.99,7.32,8.88,4.13,5.77,1.68,2.9,18.41,18.79,18.18,6.36,7.01,5.92,12.82,11.61,15.51,14.13,18.45,16.96,19.31,19.98,5.29,5.96
137,45.49,43.04,44.27,39.96,41.5,9.55,10.02,9.26,7.25,7.86,6.85,20.82,38.6,38.73,38.47,45.57,46.77,47.5,43.13,43.05,40.11,41.62,55.17,56.45,52.66,53.9,50.68,51.59,48.68,45.85,45.69,54.69,51.91,53.29,50.55,27.8,28.99,25.0,26.6,22.22,23.41,19.96,21.03,26.43,23.22,30.19,30.06,46.52,46.83,46.26,51.01,52.2,48.65,49.82,18.89,18.66,19.18,47.18,47.57,19.56,21.14,16.45,18.0,13.45,14.93,10.62,12.0,32.39,34.01,29.15,30.76,25.92,27.53,22.72,24.32,8.68,8.65,9.62,9.0,11.55,10.49,14.06,12.75,8.16,9.32,6.5,7.19,10.71,6.19,9.85,54.19,55.36,51.94,53.05,49.78,50.85,47.29,48.53,46.53,47.59,61.46,58.96,60.2,56.54,57.74,44.62,46.05,41.76,43.19,38.9,40.33,35.64,37.27,30.11,29.26,31.84,30.98,32.72,26.37,27.4,23.15,24.76,20.74,21.95,18.57,19.66,36.82,38.42,33.62,35.22,31.22,32.42,28.43,30.03,3.35,5.03,0.0,1.68,2.45,1.22,3.67,15.46,17.02,12.35,13.91,9.16,10.8,6.71,7.94,23.37,23.66,23.2,11.13,11.52,10.89,16.88,15.44,19.9,18.37,23.02,21.45,24.08,24.61,1.58,3.16
138,43.82,41.37,42.59,38.28,39.82,7.96,8.51,7.6,5.73,6.48,5.22,19.15,36.93,37.07,36.8,43.89,45.11,45.84,41.46,41.38,38.44,39.95,53.51,54.8,50.99,52.24,49.01,49.92,47.0,44.18,44.01,53.05,50.26,51.65,48.89,26.13,27.33,23.34,24.94,20.56,21.75,18.31,19.38,24.76,21.55,28.52,28.39,44.88,45.19,44.61,49.37,50.57,47.0,48.18,17.24,16.99,17.56,45.55,45.96,17.97,19.54,14.91,16.43,11.97,13.42,9.29,10.59,30.74,32.36,27.51,29.12,24.29,25.9,21.11,22.7,8.65,8.92,9.01,8.67,10.51,9.64,12.77,11.57,7.16,8.13,6.18,6.48,10.44,6.31,9.56,52.52,53.68,50.26,51.38,48.11,49.17,45.62,46.86,44.85,45.92,59.79,57.29,58.53,54.86,56.07,42.96,44.39,40.1,41.53,37.24,38.67,33.98,35.61,28.44,27.58,30.16,29.31,31.04,24.69,25.72,21.48,23.08,19.07,20.27,16.9,17.98,35.14,36.74,31.95,33.55,29.55,30.75,26.75,28.35,1.68,3.36,1.68,0.0,4.13,2.9,5.35,13.79,15.34,10.68,12.23,7.49,9.12,5.03,6.26,21.71,22.03,21.52,9.51,9.96,9.23,15.46,14.08,18.4,16.91,21.47,19.92,22.48,23.05,2.31,3.59
139,47.94,45.49,46.72,42.41,43.95,11.92,12.29,11.69,9.57,10.04,9.27,23.26,41.04,41.17,40.92,48.02,49.19,49.92,45.57,45.5,42.55,44.06,57.59,58.87,55.09,56.33,53.11,54.02,51.12,48.29,48.13,57.09,54.33,55.7,52.97,30.23,31.43,27.43,29.03,24.64,25.84,22.38,23.45,28.88,25.67,32.63,32.51,48.93,49.22,48.68,53.4,54.59,51.06,52.22,21.31,21.1,21.57,49.55,49.93,21.91,23.5,18.75,20.32,15.67,17.2,12.7,14.16,34.8,36.42,31.55,33.17,28.31,29.93,25.09,26.7,9.28,8.82,10.93,9.97,13.31,12.06,16.06,14.65,9.94,11.28,7.64,8.71,11.54,6.81,10.75,56.64,57.8,54.38,55.5,52.22,53.29,49.72,50.97,48.98,50.04,63.89,61.41,62.64,58.99,60.19,47.05,48.48,44.18,45.62,41.32,42.75,38.06,39.69,32.56,31.71,34.28,33.43,35.17,28.82,29.85,25.6,27.21,23.19,24.4,21.02,22.11,39.27,40.87,36.07,37.67,33.67,34.87,30.88,32.47,5.8,7.48,2.45,4.13,0.0,1.22,1.22,17.91,19.47,14.8,16.36,11.61,13.25,9.16,10.38,25.79,26.06,25.64,13.52,13.85,13.32,19.03,17.52,22.13,20.57,25.31,23.71,26.44,26.92,2.91,3.99
140,46.72,44.27,45.49,41.19,42.73,10.73,11.15,10.47,8.4,8.93,8.06,22.04,39.82,39.95,39.7,46.79,47.98,48.71,44.35,44.28,41.33,42.84,56.38,57.66,53.87,55.12,51.89,52.8,49.9,47.07,46.91,55.89,53.12,54.5,51.76,29.01,30.21,26.22,27.82,23.43,24.62,21.17,22.24,27.65,24.44,31.41,31.28,47.73,48.02,47.47,52.2,53.4,49.86,51.02,20.1,19.88,20.37,48.36,48.75,20.73,22.31,17.6,19.16,14.55,16.06,11.64,13.07,33.59,35.22,30.35,31.97,27.12,28.73,23.91,25.51,8.91,8.65,10.23,9.42,12.4,11.24,15.04,13.68,9.01,10.28,6.99,7.89,11.07,6.39,10.24,55.42,56.58,53.16,54.28,51.0,52.07,48.51,49.75,47.76,48.82,62.67,60.18,61.42,57.76,58.97,45.83,47.27,42.97,44.4,40.11,41.54,36.85,38.48,31.33,30.48,33.06,32.2,33.94,27.59,28.62,24.38,25.99,21.97,23.17,19.8,20.88,38.05,39.64,34.85,36.45,32.45,33.65,29.65,31.25,4.58,6.26,1.22,2.9,1.22,0.0,2.45,16.69,18.24,13.58,15.13,10.39,12.02,7.93,9.16,24.58,24.86,24.42,12.33,12.68,12.1,17.95,16.47,21.01,19.46,24.16,22.57,25.26,25.76,1.99,3.38
